"database","key","phylum","class","order","family","genus","species","species_reported","species_underscored","taxo_level","realm","lat_dec","long_dec","location_description","country_collection","subcontinent","body_mass_gram","sex","life_stage","sample_size","number_of_specimens","estimate_error_type","cell_length","cell_length_error","cell_width","cell_width_error","cell_area","cell_area_error","cell_volume","cell_volume_error","mcv","mcv_error","nucleus_length","nucleus_length_error","nucleus_width","nucleus_width_error","nucleus_area","nucleus_area_error","nucleus_volume","nucleus_volume_error","notes"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus croicensis","Scarus croicensis","Scarus_croicensis","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,10.5,NA,7,NA,57.7268,NA,269.3916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus croicensis","Scarus croicensis","Scarus_croicensis","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,12,NA,9,NA,84.823,NA,508.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus croicensis","Scarus croicensis","Scarus_croicensis","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,11.5,NA,8,NA,72.2566,NA,385.3687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus croicensis","Scarus croicensis","Scarus_croicensis","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,11.2,NA,7.2,NA,63.3345,NA,304.0056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus croicensis","Scarus croicensis","Scarus_croicensis","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,12,NA,9,NA,84.823,NA,508.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus croicensis","Scarus croicensis","Scarus_croicensis","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,10,NA,7.5,NA,58.9049,NA,294.5243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus croicensis","Scarus croicensis","Scarus_croicensis","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,10.5,NA,7,NA,57.7268,NA,269.3916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus croicensis","Scarus croicensis","Scarus_croicensis","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,11.5,NA,8,NA,72.2566,NA,385.3687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","12_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban","Scarus ghobban","Scarus_ghobban","Species","marine-brackish",-20.1833,57.516,"Bain des Dames, Island Republic of Mauritius","Mauritius","Africa",325.5,NA,"juvenile","70","35","SE",NA,NA,NA,NA,NA,NA,NA,NA,207.9,2.13,NA,NA,NA,NA,NA,NA,NA,NA,"Hematological and gill histopathological parameters of three tropical fish species from a polluted lagoon on the west coast of Mauritius"
"felix","12_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban","Scarus ghobban","Scarus_ghobban","Species","marine-brackish",-20.45,57.7,"Blue Bay/Pt d’Esny, Island Republic of Mauritius","Mauritius","Africa",207.5,NA,"juvenile","102","51","SE",NA,NA,NA,NA,NA,NA,NA,NA,143.7,4.79,NA,NA,NA,NA,NA,NA,NA,NA,"Hematological and gill histopathological parameters of three tropical fish species from a polluted lagoon on the west coast of Mauritius"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus guacamaia","Scarus guacamaia","Scarus_guacamaia","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,11.8,NA,8.5,NA,78.7754,NA,446.3941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus guacamaia","Scarus guacamaia","Scarus_guacamaia","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,10.5,NA,8.5,NA,70.0968,NA,397.2151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus guacamaia","Scarus guacamaia","Scarus_guacamaia","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,11,NA,9,NA,77.7544,NA,466.5265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus guacamaia","Scarus guacamaia","Scarus_guacamaia","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,11.8,NA,8.3,NA,76.9219,NA,425.6345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus guacamaia","Scarus guacamaia","Scarus_guacamaia","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,10.5,NA,8,NA,65.9734,NA,351.8584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus guacamaia","Scarus guacamaia","Scarus_guacamaia","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,12,NA,8,NA,75.3982,NA,402.1239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus guacamaia","Scarus guacamaia","Scarus_guacamaia","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,11.5,NA,7.5,NA,67.7406,NA,338.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus guacamaia","Scarus guacamaia","Scarus_guacamaia","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,11,NA,7.5,NA,64.7953,NA,323.9767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus guacamaia","Scarus guacamaia","Scarus_guacamaia","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,11.8,NA,7.1,NA,65.8007,NA,311.4564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus guacamaia","Scarus guacamaia","Scarus_guacamaia","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,10.5,NA,8,NA,65.9734,NA,351.8584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"Gregory_2024","9_gregory","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus schlegeli","Scarus schlegeli","Scarus_schlegeli","Species","marine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.59,NA,NA,NA,"Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706."
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus taeniopterus","Scarus taeniopterus","Scarus_taeniopterus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,12.5,NA,10,NA,98.1748,NA,654.4985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus taeniopterus","Scarus taeniopterus","Scarus_taeniopterus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,10.5,NA,7.5,NA,61.8501,NA,309.2505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus taeniopterus","Scarus taeniopterus","Scarus_taeniopterus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,12,NA,8,NA,75.3982,NA,402.1239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus taeniopterus","Scarus taeniopterus","Scarus_taeniopterus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,11,NA,10,NA,86.3938,NA,575.9587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus taeniopterus","Scarus taeniopterus","Scarus_taeniopterus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,12,NA,9,NA,84.823,NA,508.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus taeniopterus","Scarus taeniopterus","Scarus_taeniopterus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,11.5,NA,8.5,NA,76.7727,NA,435.0451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus taeniopterus","Scarus taeniopterus","Scarus_taeniopterus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,12,NA,9.5,NA,89.5354,NA,567.0575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus taeniopterus","Scarus taeniopterus","Scarus_taeniopterus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,12.5,NA,9.5,NA,93.266,NA,590.6849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus taeniopterus","Scarus taeniopterus","Scarus_taeniopterus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,12,NA,9,NA,84.823,NA,508.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"felix","16_fpl","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus taeniopterus","Scarus taeniopterus","Scarus_taeniopterus","Species","marine",18.2248,-66.4858,"southwestern and western coasts of Puerto Rico","United States of America","North America",NA,NA,NA,NA,NA,NA,12.5,NA,7,NA,68.7223,NA,320.7043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saunders, D.C. (1966). Differential Blood Cell Counts of 121 Species of Marine Fishes of Puerto Rico"
"Gregory_2024","9_gregory","Chordata","Actinopteri","Acanthuriformes","Scatophagidae","Selenotoca","Selenotoca multifasciata","Scatophagus multifasciatus","Selenotoca_multifasciata","Species","freshwater-brackish-marine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.83,NA,NA,NA,"Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706."
